dataset,split,id,hard_label,soft_label_0,soft_label_1,annotator,annotator_label,num_annotations
MD-Agreement,train,522,0,0.6,0.4,Ann725,0,5
MD-Agreement,train,522,0,0.6,0.4,Ann517,0,5
MD-Agreement,train,522,0,0.6,0.4,Ann681,1,5
MD-Agreement,train,522,0,0.6,0.4,Ann136,1,5
MD-Agreement,train,522,0,0.6,0.4,Ann369,0,5
MD-Agreement,train,523,0,0.8,0.2,Ann254,0,5
MD-Agreement,train,523,0,0.8,0.2,Ann425,1,5
MD-Agreement,train,523,0,0.8,0.2,Ann104,0,5
MD-Agreement,train,523,0,0.8,0.2,Ann774,0,5
MD-Agreement,train,523,0,0.8,0.2,Ann753,0,5
MD-Agreement,train,524,0,0.8,0.2,Ann237,0,5
MD-Agreement,train,524,0,0.8,0.2,Ann665,1,5
MD-Agreement,train,524,0,0.8,0.2,Ann245,0,5
MD-Agreement,train,524,0,0.8,0.2,Ann274,0,5
MD-Agreement,train,524,0,0.8,0.2,Ann292,0,5
MD-Agreement,train,525,1,0.0,1.0,Ann88,1,5
MD-Agreement,train,525,1,0.0,1.0,Ann188,1,5
MD-Agreement,train,525,1,0.0,1.0,Ann596,1,5
MD-Agreement,train,525,1,0.0,1.0,Ann723,1,5
MD-Agreement,train,525,1,0.0,1.0,Ann395,1,5
MD-Agreement,train,526,1,0.0,1.0,Ann763,1,5
MD-Agreement,train,526,1,0.0,1.0,Ann517,1,5
MD-Agreement,train,526,1,0.0,1.0,Ann539,1,5
MD-Agreement,train,526,1,0.0,1.0,Ann164,1,5
MD-Agreement,train,526,1,0.0,1.0,Ann779,1,5
MD-Agreement,train,527,0,0.8,0.2,Ann428,0,5
MD-Agreement,train,527,0,0.8,0.2,Ann616,0,5
MD-Agreement,train,527,0,0.8,0.2,Ann582,0,5
MD-Agreement,train,527,0,0.8,0.2,Ann755,0,5
MD-Agreement,train,527,0,0.8,0.2,Ann757,1,5
MD-Agreement,train,528,0,1.0,0.0,Ann38,0,5
MD-Agreement,train,528,0,1.0,0.0,Ann344,0,5
MD-Agreement,train,528,0,1.0,0.0,Ann768,0,5
MD-Agreement,train,528,0,1.0,0.0,Ann136,0,5
MD-Agreement,train,528,0,1.0,0.0,Ann390,0,5
MD-Agreement,train,529,0,0.8,0.2,Ann302,1,5
MD-Agreement,train,529,0,0.8,0.2,Ann373,0,5
MD-Agreement,train,529,0,0.8,0.2,Ann646,0,5
MD-Agreement,train,529,0,0.8,0.2,Ann239,0,5
MD-Agreement,train,529,0,0.8,0.2,Ann443,0,5
MD-Agreement,train,530,1,0.2,0.8,Ann582,1,5
MD-Agreement,train,530,1,0.2,0.8,Ann517,0,5
MD-Agreement,train,530,1,0.2,0.8,Ann669,1,5
MD-Agreement,train,530,1,0.2,0.8,Ann768,1,5
MD-Agreement,train,530,1,0.2,0.8,Ann369,1,5
MD-Agreement,train,531,1,0.2,0.8,Ann200,0,5
MD-Agreement,train,531,1,0.2,0.8,Ann240,1,5
MD-Agreement,train,531,1,0.2,0.8,Ann681,1,5
MD-Agreement,train,531,1,0.2,0.8,Ann390,1,5
MD-Agreement,train,531,1,0.2,0.8,Ann169,1,5
MD-Agreement,train,532,0,1.0,0.0,Ann423,0,5
MD-Agreement,train,532,0,1.0,0.0,Ann598,0,5
MD-Agreement,train,532,0,1.0,0.0,Ann428,0,5
MD-Agreement,train,532,0,1.0,0.0,Ann300,0,5
MD-Agreement,train,532,0,1.0,0.0,Ann607,0,5
MD-Agreement,train,533,0,0.6,0.4,Ann566,1,5
MD-Agreement,train,533,0,0.6,0.4,Ann13,1,5
MD-Agreement,train,533,0,0.6,0.4,Ann428,0,5
MD-Agreement,train,533,0,0.6,0.4,Ann582,0,5
MD-Agreement,train,533,0,0.6,0.4,Ann781,0,5
MD-Agreement,train,534,0,0.8,0.2,Ann5,0,5
MD-Agreement,train,534,0,0.8,0.2,Ann305,1,5
MD-Agreement,train,534,0,0.8,0.2,Ann237,0,5
MD-Agreement,train,534,0,0.8,0.2,Ann274,0,5
MD-Agreement,train,534,0,0.8,0.2,Ann701,0,5
MD-Agreement,train,535,0,0.6,0.4,Ann608,0,5
MD-Agreement,train,535,0,0.6,0.4,Ann284,0,5
MD-Agreement,train,535,0,0.6,0.4,Ann149,1,5
MD-Agreement,train,535,0,0.6,0.4,Ann755,0,5
MD-Agreement,train,535,0,0.6,0.4,Ann290,1,5
MD-Agreement,train,536,0,0.6,0.4,Ann748,0,5
MD-Agreement,train,536,0,0.6,0.4,Ann438,0,5
MD-Agreement,train,536,0,0.6,0.4,Ann73,0,5
MD-Agreement,train,536,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,536,0,0.6,0.4,Ann500,1,5
MD-Agreement,train,537,0,1.0,0.0,Ann237,0,5
MD-Agreement,train,537,0,1.0,0.0,Ann582,0,5
MD-Agreement,train,537,0,1.0,0.0,Ann209,0,5
MD-Agreement,train,537,0,1.0,0.0,Ann734,0,5
MD-Agreement,train,537,0,1.0,0.0,Ann356,0,5
MD-Agreement,train,538,0,1.0,0.0,Ann163,0,5
MD-Agreement,train,538,0,1.0,0.0,Ann30,0,5
MD-Agreement,train,538,0,1.0,0.0,Ann616,0,5
MD-Agreement,train,538,0,1.0,0.0,Ann209,0,5
MD-Agreement,train,538,0,1.0,0.0,Ann314,0,5
MD-Agreement,train,539,0,1.0,0.0,Ann334,0,5
MD-Agreement,train,539,0,1.0,0.0,Ann191,0,5
MD-Agreement,train,539,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,539,0,1.0,0.0,Ann721,0,5
MD-Agreement,train,539,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,540,0,1.0,0.0,Ann763,0,5
MD-Agreement,train,540,0,1.0,0.0,Ann517,0,5
MD-Agreement,train,540,0,1.0,0.0,Ann81,0,5
MD-Agreement,train,540,0,1.0,0.0,Ann173,0,5
MD-Agreement,train,540,0,1.0,0.0,Ann325,0,5
MD-Agreement,train,541,0,1.0,0.0,Ann200,0,5
MD-Agreement,train,541,0,1.0,0.0,Ann811,0,5
MD-Agreement,train,541,0,1.0,0.0,Ann240,0,5
MD-Agreement,train,541,0,1.0,0.0,Ann500,0,5
MD-Agreement,train,541,0,1.0,0.0,Ann622,0,5
MD-Agreement,train,542,0,0.8,0.2,Ann266,0,5
MD-Agreement,train,542,0,0.8,0.2,Ann538,0,5
MD-Agreement,train,542,0,0.8,0.2,Ann768,0,5
MD-Agreement,train,542,0,0.8,0.2,Ann669,1,5
MD-Agreement,train,542,0,0.8,0.2,Ann136,0,5
MD-Agreement,train,543,0,0.8,0.2,Ann576,0,5
MD-Agreement,train,543,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,543,0,0.8,0.2,Ann173,1,5
MD-Agreement,train,543,0,0.8,0.2,Ann415,0,5
MD-Agreement,train,543,0,0.8,0.2,Ann616,0,5
MD-Agreement,train,544,0,0.8,0.2,Ann632,0,5
MD-Agreement,train,544,0,0.8,0.2,Ann13,0,5
MD-Agreement,train,544,0,0.8,0.2,Ann586,0,5
MD-Agreement,train,544,0,0.8,0.2,Ann428,1,5
MD-Agreement,train,544,0,0.8,0.2,Ann681,0,5
MD-Agreement,train,545,0,1.0,0.0,Ann168,0,5
MD-Agreement,train,545,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,545,0,1.0,0.0,Ann192,0,5
MD-Agreement,train,545,0,1.0,0.0,Ann310,0,5
MD-Agreement,train,545,0,1.0,0.0,Ann730,0,5
MD-Agreement,train,546,1,0.2,0.8,Ann284,1,5
MD-Agreement,train,546,1,0.2,0.8,Ann149,1,5
MD-Agreement,train,546,1,0.2,0.8,Ann551,0,5
MD-Agreement,train,546,1,0.2,0.8,Ann225,1,5
MD-Agreement,train,546,1,0.2,0.8,Ann590,1,5
MD-Agreement,train,547,0,0.8,0.2,Ann389,0,5
MD-Agreement,train,547,0,0.8,0.2,Ann779,1,5
MD-Agreement,train,547,0,0.8,0.2,Ann173,0,5
MD-Agreement,train,547,0,0.8,0.2,Ann415,0,5
MD-Agreement,train,547,0,0.8,0.2,Ann616,0,5
MD-Agreement,train,548,0,0.6,0.4,Ann55,0,5
MD-Agreement,train,548,0,0.6,0.4,Ann64,1,5
MD-Agreement,train,548,0,0.6,0.4,Ann697,1,5
MD-Agreement,train,548,0,0.6,0.4,Ann730,0,5
MD-Agreement,train,548,0,0.6,0.4,Ann596,0,5
MD-Agreement,train,549,0,0.6,0.4,Ann588,0,5
MD-Agreement,train,549,0,0.6,0.4,Ann524,0,5
MD-Agreement,train,549,0,0.6,0.4,Ann149,1,5
MD-Agreement,train,549,0,0.6,0.4,Ann379,1,5
MD-Agreement,train,549,0,0.6,0.4,Ann381,0,5
MD-Agreement,train,550,0,1.0,0.0,Ann252,0,5
MD-Agreement,train,550,0,1.0,0.0,Ann66,0,5
MD-Agreement,train,550,0,1.0,0.0,Ann410,0,5
MD-Agreement,train,550,0,1.0,0.0,Ann346,0,5
MD-Agreement,train,550,0,1.0,0.0,Ann313,0,5
MD-Agreement,train,551,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,551,1,0.2,0.8,Ann283,1,5
MD-Agreement,train,551,1,0.2,0.8,Ann768,1,5
MD-Agreement,train,551,1,0.2,0.8,Ann514,1,5
MD-Agreement,train,551,1,0.2,0.8,Ann750,0,5
MD-Agreement,train,552,1,0.4,0.6,Ann57,0,5
MD-Agreement,train,552,1,0.4,0.6,Ann266,1,5
MD-Agreement,train,552,1,0.4,0.6,Ann681,1,5
MD-Agreement,train,552,1,0.4,0.6,Ann669,0,5
MD-Agreement,train,552,1,0.4,0.6,Ann515,1,5
MD-Agreement,train,553,0,1.0,0.0,Ann264,0,5
MD-Agreement,train,553,0,1.0,0.0,Ann812,0,5
MD-Agreement,train,553,0,1.0,0.0,Ann674,0,5
MD-Agreement,train,553,0,1.0,0.0,Ann209,0,5
MD-Agreement,train,553,0,1.0,0.0,Ann734,0,5
MD-Agreement,train,554,0,0.6,0.4,Ann636,0,5
MD-Agreement,train,554,0,0.6,0.4,Ann443,1,5
MD-Agreement,train,554,0,0.6,0.4,Ann419,0,5
MD-Agreement,train,554,0,0.6,0.4,Ann338,1,5
MD-Agreement,train,554,0,0.6,0.4,Ann708,0,5
MD-Agreement,train,555,0,1.0,0.0,Ann422,0,5
MD-Agreement,train,555,0,1.0,0.0,Ann266,0,5
MD-Agreement,train,555,0,1.0,0.0,Ann369,0,5
MD-Agreement,train,555,0,1.0,0.0,Ann669,0,5
MD-Agreement,train,555,0,1.0,0.0,Ann763,0,5
MD-Agreement,train,556,0,1.0,0.0,Ann55,0,5
MD-Agreement,train,556,0,1.0,0.0,Ann57,0,5
MD-Agreement,train,556,0,1.0,0.0,Ann704,0,5
MD-Agreement,train,556,0,1.0,0.0,Ann581,0,5
MD-Agreement,train,556,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,557,0,0.8,0.2,Ann743,0,5
MD-Agreement,train,557,0,0.8,0.2,Ann763,0,5
MD-Agreement,train,557,0,0.8,0.2,Ann149,1,5
MD-Agreement,train,557,0,0.8,0.2,Ann596,0,5
MD-Agreement,train,557,0,0.8,0.2,Ann345,0,5
MD-Agreement,train,558,1,0.2,0.8,Ann425,1,5
MD-Agreement,train,558,1,0.2,0.8,Ann188,1,5
MD-Agreement,train,558,1,0.2,0.8,Ann377,0,5
MD-Agreement,train,558,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,558,1,0.2,0.8,Ann144,1,5
MD-Agreement,train,559,0,1.0,0.0,Ann5,0,5
MD-Agreement,train,559,0,1.0,0.0,Ann672,0,5
MD-Agreement,train,559,0,1.0,0.0,Ann755,0,5
MD-Agreement,train,559,0,1.0,0.0,Ann29,0,5
MD-Agreement,train,559,0,1.0,0.0,Ann455,0,5
MD-Agreement,train,560,0,0.6,0.4,Ann748,0,5
MD-Agreement,train,560,0,0.6,0.4,Ann438,1,5
MD-Agreement,train,560,0,0.6,0.4,Ann704,0,5
MD-Agreement,train,560,0,0.6,0.4,Ann514,0,5
MD-Agreement,train,560,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,561,0,0.6,0.4,Ann306,0,5
MD-Agreement,train,561,0,0.6,0.4,Ann30,1,5
MD-Agreement,train,561,0,0.6,0.4,Ann474,1,5
MD-Agreement,train,561,0,0.6,0.4,Ann209,0,5
MD-Agreement,train,561,0,0.6,0.4,Ann734,0,5
MD-Agreement,train,562,1,0.2,0.8,Ann619,0,5
MD-Agreement,train,562,1,0.2,0.8,Ann240,1,5
MD-Agreement,train,562,1,0.2,0.8,Ann681,1,5
MD-Agreement,train,562,1,0.2,0.8,Ann169,1,5
MD-Agreement,train,562,1,0.2,0.8,Ann369,1,5
MD-Agreement,train,563,0,1.0,0.0,Ann634,0,5
MD-Agreement,train,563,0,1.0,0.0,Ann125,0,5
MD-Agreement,train,563,0,1.0,0.0,Ann306,0,5
MD-Agreement,train,563,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,563,0,1.0,0.0,Ann787,0,5
MD-Agreement,train,564,0,1.0,0.0,Ann733,0,5
MD-Agreement,train,564,0,1.0,0.0,Ann422,0,5
MD-Agreement,train,564,0,1.0,0.0,Ann558,0,5
MD-Agreement,train,564,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,564,0,1.0,0.0,Ann724,0,5
MD-Agreement,train,565,1,0.2,0.8,Ann5,0,5
MD-Agreement,train,565,1,0.2,0.8,Ann306,1,5
MD-Agreement,train,565,1,0.2,0.8,Ann245,1,5
MD-Agreement,train,565,1,0.2,0.8,Ann157,1,5
MD-Agreement,train,565,1,0.2,0.8,Ann328,1,5
MD-Agreement,train,566,0,0.8,0.2,Ann163,0,5
MD-Agreement,train,566,0,0.8,0.2,Ann149,1,5
MD-Agreement,train,566,0,0.8,0.2,Ann279,0,5
MD-Agreement,train,566,0,0.8,0.2,Ann338,0,5
MD-Agreement,train,566,0,0.8,0.2,Ann512,0,5
MD-Agreement,train,567,1,0.4,0.6,Ann344,1,5
MD-Agreement,train,567,1,0.4,0.6,Ann266,1,5
MD-Agreement,train,567,1,0.4,0.6,Ann390,0,5
MD-Agreement,train,567,1,0.4,0.6,Ann500,1,5
MD-Agreement,train,567,1,0.4,0.6,Ann120,0,5
MD-Agreement,train,568,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,568,1,0.2,0.8,Ann425,1,5
MD-Agreement,train,568,1,0.2,0.8,Ann513,1,5
MD-Agreement,train,568,1,0.2,0.8,Ann415,0,5
MD-Agreement,train,568,1,0.2,0.8,Ann402,1,5
MD-Agreement,train,569,0,1.0,0.0,Ann632,0,5
MD-Agreement,train,569,0,1.0,0.0,Ann794,0,5
MD-Agreement,train,569,0,1.0,0.0,Ann411,0,5
MD-Agreement,train,569,0,1.0,0.0,Ann501,0,5
MD-Agreement,train,569,0,1.0,0.0,Ann708,0,5
MD-Agreement,train,570,1,0.2,0.8,Ann200,1,5
MD-Agreement,train,570,1,0.2,0.8,Ann477,0,5
MD-Agreement,train,570,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,570,1,0.2,0.8,Ann638,1,5
MD-Agreement,train,570,1,0.2,0.8,Ann589,1,5
MD-Agreement,train,571,0,0.6,0.4,Ann149,1,5
MD-Agreement,train,571,0,0.6,0.4,Ann517,0,5
MD-Agreement,train,571,0,0.6,0.4,Ann616,0,5
MD-Agreement,train,571,0,0.6,0.4,Ann546,0,5
MD-Agreement,train,571,0,0.6,0.4,Ann739,1,5
MD-Agreement,train,572,1,0.2,0.8,Ann295,0,5
MD-Agreement,train,572,1,0.2,0.8,Ann64,1,5
MD-Agreement,train,572,1,0.2,0.8,Ann514,1,5
MD-Agreement,train,572,1,0.2,0.8,Ann777,1,5
MD-Agreement,train,572,1,0.2,0.8,Ann434,1,5
MD-Agreement,train,573,0,0.8,0.2,Ann230,0,5
MD-Agreement,train,573,0,0.8,0.2,Ann373,0,5
MD-Agreement,train,573,0,0.8,0.2,Ann443,0,5
MD-Agreement,train,573,0,0.8,0.2,Ann419,0,5
MD-Agreement,train,573,0,0.8,0.2,Ann708,1,5
MD-Agreement,train,574,0,0.8,0.2,Ann13,0,5
MD-Agreement,train,574,0,0.8,0.2,Ann586,0,5
MD-Agreement,train,574,0,0.8,0.2,Ann582,0,5
MD-Agreement,train,574,0,0.8,0.2,Ann241,0,5
MD-Agreement,train,574,0,0.8,0.2,Ann248,1,5
MD-Agreement,train,575,1,0.4,0.6,Ann811,1,5
MD-Agreement,train,575,1,0.4,0.6,Ann334,0,5
MD-Agreement,train,575,1,0.4,0.6,Ann371,0,5
MD-Agreement,train,575,1,0.4,0.6,Ann779,1,5
MD-Agreement,train,575,1,0.4,0.6,Ann697,1,5
MD-Agreement,train,576,0,0.6,0.4,Ann57,0,5
MD-Agreement,train,576,0,0.6,0.4,Ann188,0,5
MD-Agreement,train,576,0,0.6,0.4,Ann768,1,5
MD-Agreement,train,576,0,0.6,0.4,Ann302,0,5
MD-Agreement,train,576,0,0.6,0.4,Ann681,1,5
MD-Agreement,train,577,0,0.8,0.2,Ann274,0,5
MD-Agreement,train,577,0,0.8,0.2,Ann149,1,5
MD-Agreement,train,577,0,0.8,0.2,Ann328,0,5
MD-Agreement,train,577,0,0.8,0.2,Ann419,0,5
MD-Agreement,train,577,0,0.8,0.2,Ann197,0,5
MD-Agreement,train,578,0,1.0,0.0,Ann163,0,5
MD-Agreement,train,578,0,1.0,0.0,Ann302,0,5
MD-Agreement,train,578,0,1.0,0.0,Ann443,0,5
MD-Agreement,train,578,0,1.0,0.0,Ann328,0,5
MD-Agreement,train,578,0,1.0,0.0,Ann289,0,5
MD-Agreement,train,579,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,579,0,1.0,0.0,Ann408,0,5
MD-Agreement,train,579,0,1.0,0.0,Ann200,0,5
MD-Agreement,train,579,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,579,0,1.0,0.0,Ann206,0,5
MD-Agreement,train,580,1,0.4,0.6,Ann344,0,5
MD-Agreement,train,580,1,0.4,0.6,Ann185,1,5
MD-Agreement,train,580,1,0.4,0.6,Ann768,1,5
MD-Agreement,train,580,1,0.4,0.6,Ann681,1,5
MD-Agreement,train,580,1,0.4,0.6,Ann357,0,5
MD-Agreement,train,581,1,0.2,0.8,Ann232,1,5
MD-Agreement,train,581,1,0.2,0.8,Ann200,0,5
MD-Agreement,train,581,1,0.2,0.8,Ann466,1,5
MD-Agreement,train,581,1,0.2,0.8,Ann681,1,5
MD-Agreement,train,581,1,0.2,0.8,Ann169,1,5
MD-Agreement,train,582,0,1.0,0.0,Ann632,0,5
MD-Agreement,train,582,0,1.0,0.0,Ann368,0,5
MD-Agreement,train,582,0,1.0,0.0,Ann794,0,5
MD-Agreement,train,582,0,1.0,0.0,Ann338,0,5
MD-Agreement,train,582,0,1.0,0.0,Ann708,0,5
MD-Agreement,train,583,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,583,0,1.0,0.0,Ann755,0,5
MD-Agreement,train,583,0,1.0,0.0,Ann306,0,5
MD-Agreement,train,583,0,1.0,0.0,Ann474,0,5
MD-Agreement,train,583,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,584,0,1.0,0.0,Ann238,0,5
MD-Agreement,train,584,0,1.0,0.0,Ann479,0,5
MD-Agreement,train,584,0,1.0,0.0,Ann104,0,5
MD-Agreement,train,584,0,1.0,0.0,Ann774,0,5
MD-Agreement,train,584,0,1.0,0.0,Ann81,0,5
MD-Agreement,train,585,0,1.0,0.0,Ann305,0,5
MD-Agreement,train,585,0,1.0,0.0,Ann306,0,5
MD-Agreement,train,585,0,1.0,0.0,Ann474,0,5
MD-Agreement,train,585,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,585,0,1.0,0.0,Ann294,0,5
MD-Agreement,train,586,0,0.8,0.2,Ann517,0,5
MD-Agreement,train,586,0,0.8,0.2,Ann266,0,5
MD-Agreement,train,586,0,0.8,0.2,Ann149,0,5
MD-Agreement,train,586,0,0.8,0.2,Ann60,1,5
MD-Agreement,train,586,0,0.8,0.2,Ann144,0,5
MD-Agreement,train,587,1,0.2,0.8,Ann60,1,5
MD-Agreement,train,587,1,0.2,0.8,Ann619,1,5
MD-Agreement,train,587,1,0.2,0.8,Ann793,0,5
MD-Agreement,train,587,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,587,1,0.2,0.8,Ann721,1,5
MD-Agreement,train,588,1,0.4,0.6,Ann42,1,5
MD-Agreement,train,588,1,0.4,0.6,Ann784,0,5
MD-Agreement,train,588,1,0.4,0.6,Ann362,1,5
MD-Agreement,train,588,1,0.4,0.6,Ann730,1,5
MD-Agreement,train,588,1,0.4,0.6,Ann774,0,5
MD-Agreement,train,589,0,1.0,0.0,Ann546,0,5
MD-Agreement,train,589,0,1.0,0.0,Ann555,0,5
MD-Agreement,train,589,0,1.0,0.0,Ann466,0,5
MD-Agreement,train,589,0,1.0,0.0,Ann515,0,5
MD-Agreement,train,589,0,1.0,0.0,Ann369,0,5
MD-Agreement,train,590,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,590,0,1.0,0.0,Ann29,0,5
MD-Agreement,train,590,0,1.0,0.0,Ann396,0,5
MD-Agreement,train,590,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,590,0,1.0,0.0,Ann292,0,5
MD-Agreement,train,591,1,0.2,0.8,Ann726,0,5
MD-Agreement,train,591,1,0.2,0.8,Ann88,1,5
MD-Agreement,train,591,1,0.2,0.8,Ann704,1,5
MD-Agreement,train,591,1,0.2,0.8,Ann514,1,5
MD-Agreement,train,591,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,592,0,1.0,0.0,Ann247,0,5
MD-Agreement,train,592,0,1.0,0.0,Ann586,0,5
MD-Agreement,train,592,0,1.0,0.0,Ann616,0,5
MD-Agreement,train,592,0,1.0,0.0,Ann241,0,5
MD-Agreement,train,592,0,1.0,0.0,Ann171,0,5
MD-Agreement,train,593,0,0.6,0.4,Ann763,1,5
MD-Agreement,train,593,0,0.6,0.4,Ann188,0,5
MD-Agreement,train,593,0,0.6,0.4,Ann420,0,5
MD-Agreement,train,593,0,0.6,0.4,Ann53,0,5
MD-Agreement,train,593,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,594,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,594,0,0.6,0.4,Ann334,1,5
MD-Agreement,train,594,0,0.6,0.4,Ann546,0,5
MD-Agreement,train,594,0,0.6,0.4,Ann721,0,5
MD-Agreement,train,594,0,0.6,0.4,Ann424,0,5
MD-Agreement,train,595,0,0.8,0.2,Ann779,1,5
MD-Agreement,train,595,0,0.8,0.2,Ann200,0,5
MD-Agreement,train,595,0,0.8,0.2,Ann514,0,5
MD-Agreement,train,595,0,0.8,0.2,Ann297,0,5
MD-Agreement,train,595,0,0.8,0.2,Ann811,0,5
MD-Agreement,train,596,0,0.8,0.2,Ann582,0,5
MD-Agreement,train,596,0,0.8,0.2,Ann517,1,5
MD-Agreement,train,596,0,0.8,0.2,Ann808,0,5
MD-Agreement,train,596,0,0.8,0.2,Ann514,0,5
MD-Agreement,train,596,0,0.8,0.2,Ann558,0,5
MD-Agreement,train,597,0,0.8,0.2,Ann514,0,5
MD-Agreement,train,597,0,0.8,0.2,Ann334,1,5
MD-Agreement,train,597,0,0.8,0.2,Ann619,0,5
MD-Agreement,train,597,0,0.8,0.2,Ann777,0,5
MD-Agreement,train,597,0,0.8,0.2,Ann208,0,5
MD-Agreement,train,598,0,0.8,0.2,Ann42,0,5
MD-Agreement,train,598,0,0.8,0.2,Ann779,1,5
MD-Agreement,train,598,0,0.8,0.2,Ann88,0,5
MD-Agreement,train,598,0,0.8,0.2,Ann345,0,5
MD-Agreement,train,598,0,0.8,0.2,Ann730,0,5
MD-Agreement,train,599,0,0.6,0.4,Ann57,0,5
MD-Agreement,train,599,0,0.6,0.4,Ann582,0,5
MD-Agreement,train,599,0,0.6,0.4,Ann500,1,5
MD-Agreement,train,599,0,0.6,0.4,Ann288,1,5
MD-Agreement,train,599,0,0.6,0.4,Ann76,0,5
MD-Agreement,train,600,0,0.6,0.4,Ann42,0,5
MD-Agreement,train,600,0,0.6,0.4,Ann585,1,5
MD-Agreement,train,600,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,600,0,0.6,0.4,Ann785,0,5
MD-Agreement,train,600,0,0.6,0.4,Ann415,0,5
MD-Agreement,train,601,0,0.6,0.4,Ann514,0,5
MD-Agreement,train,601,0,0.6,0.4,Ann379,1,5
MD-Agreement,train,601,0,0.6,0.4,Ann748,0,5
MD-Agreement,train,601,0,0.6,0.4,Ann438,1,5
MD-Agreement,train,601,0,0.6,0.4,Ann80,0,5
MD-Agreement,train,602,0,0.6,0.4,Ann88,0,5
MD-Agreement,train,602,0,0.6,0.4,Ann188,0,5
MD-Agreement,train,602,0,0.6,0.4,Ann223,0,5
MD-Agreement,train,602,0,0.6,0.4,Ann53,1,5
MD-Agreement,train,602,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,603,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,603,0,1.0,0.0,Ann238,0,5
MD-Agreement,train,603,0,1.0,0.0,Ann635,0,5
MD-Agreement,train,603,0,1.0,0.0,Ann697,0,5
MD-Agreement,train,603,0,1.0,0.0,Ann20,0,5
MD-Agreement,train,604,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,604,0,0.8,0.2,Ann200,1,5
MD-Agreement,train,604,0,0.8,0.2,Ann283,0,5
MD-Agreement,train,604,0,0.8,0.2,Ann768,0,5
MD-Agreement,train,604,0,0.8,0.2,Ann582,0,5
MD-Agreement,train,605,0,1.0,0.0,Ann126,0,5
MD-Agreement,train,605,0,1.0,0.0,Ann237,0,5
MD-Agreement,train,605,0,1.0,0.0,Ann582,0,5
MD-Agreement,train,605,0,1.0,0.0,Ann447,0,5
MD-Agreement,train,605,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,606,1,0.0,1.0,Ann425,1,5
MD-Agreement,train,606,1,0.0,1.0,Ann85,1,5
MD-Agreement,train,606,1,0.0,1.0,Ann104,1,5
MD-Agreement,train,606,1,0.0,1.0,Ann149,1,5
MD-Agreement,train,606,1,0.0,1.0,Ann730,1,5
MD-Agreement,train,607,0,0.6,0.4,Ann220,1,5
MD-Agreement,train,607,0,0.6,0.4,Ann200,0,5
MD-Agreement,train,607,0,0.6,0.4,Ann352,0,5
MD-Agreement,train,607,0,0.6,0.4,Ann761,1,5
MD-Agreement,train,607,0,0.6,0.4,Ann514,0,5
MD-Agreement,train,608,0,1.0,0.0,Ann726,0,5
MD-Agreement,train,608,0,1.0,0.0,Ann747,0,5
MD-Agreement,train,608,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,608,0,1.0,0.0,Ann444,0,5
MD-Agreement,train,608,0,1.0,0.0,Ann610,0,5
MD-Agreement,train,609,0,0.6,0.4,Ann65,0,5
MD-Agreement,train,609,0,0.6,0.4,Ann551,0,5
MD-Agreement,train,609,0,0.6,0.4,Ann338,0,5
MD-Agreement,train,609,0,0.6,0.4,Ann225,1,5
MD-Agreement,train,609,0,0.6,0.4,Ann681,1,5
MD-Agreement,train,610,1,0.2,0.8,Ann682,1,5
MD-Agreement,train,610,1,0.2,0.8,Ann266,1,5
MD-Agreement,train,610,1,0.2,0.8,Ann514,1,5
MD-Agreement,train,610,1,0.2,0.8,Ann558,0,5
MD-Agreement,train,610,1,0.2,0.8,Ann64,1,5
MD-Agreement,train,611,0,0.6,0.4,Ann517,0,5
MD-Agreement,train,611,0,0.6,0.4,Ann55,1,5
MD-Agreement,train,611,0,0.6,0.4,Ann274,0,5
MD-Agreement,train,611,0,0.6,0.4,Ann721,0,5
MD-Agreement,train,611,0,0.6,0.4,Ann779,1,5
